transaction_amount,transaction_time,distance_from_home_km,merchant_risk_score,device_trust_score,failed_attempts,previous_transactions,account_age_days,online_transaction,international_transaction,is_fraud
19.53,66865,11.62,0.015,0.911,1,11,649,1,0,0
11.45,47704,13.34,0.105,0.39,0,8,457,0,0,0
11.69,22314,21.0,0.031,0.714,0,7,41,1,0,0
6.78,58224,49.13,0.128,0.889,0,6,1354,0,0,0
37.43,39793,15.58,0.188,0.596,0,5,662,0,1,0
12.83,1234,9.43,0.173,0.796,1,7,133,0,0,0
26.37,58961,51.64,0.15,0.772,1,6,1446,1,0,0
23.44,26719,33.1,0.082,1.0,0,8,706,0,0,0
12.77,50608,9.17,0.169,0.656,0,8,2320,1,0,0
8.02,38247,4.57,0.494,0.777,0,12,1126,1,0,0
205.81,2830,8.6,0.114,0.73,0,8,1066,1,0,0
26.08,74800,3.3,0.305,0.587,0,10,365,0,0,0
116.59,7754,58.43,0.129,0.881,0,5,1491,0,0,0
68.85,39647,23.65,0.146,0.541,1,11,1806,1,1,0
20.97,72709,49.79,0.22,0.649,2,11,190,1,0,0
31.34,50230,42.92,0.081,0.656,0,9,927,1,0,0
30.62,79823,4.16,0.11,0.665,0,8,4084,1,0,0
118.55,31563,14.63,0.034,0.793,1,9,1928,0,0,0
52.66,37386,89.45,0.223,0.611,1,10,892,1,0,0
14.21,38263,6.66,0.342,0.707,0,3,131,1,0,0
35.92,4914,1.29,0.038,0.859,1,7,165,1,0,0
51.6,49239,10.62,0.193,0.781,0,9,407,1,1,0
10.59,55026,17.88,0.204,0.499,1,13,1119,1,0,0
40.26,20835,1.44,0.126,0.962,0,9,590,1,0,0
79.55,17472,13.91,0.102,0.597,0,5,1000,1,0,0
13.65,79120,7.31,0.034,0.761,0,12,589,0,0,0
15.25,59582,5.96,0.112,0.928,0,14,1916,0,0,0
68.61,53912,7.66,0.243,0.688,0,9,1200,0,0,0
20.42,34852,2.78,0.33,0.932,2,9,90,1,0,0
12.36,8930,1.99,0.144,0.517,0,13,402,1,0,0
54.92,32597,22.65,0.214,0.591,0,7,277,1,0,0
43.01,29947,73.83,0.476,0.929,0,7,84,0,0,0
29.24,28526,40.84,0.24,0.779,0,8,136,1,0,0
66.66,27782,44.88,0.112,1.0,0,10,3070,1,0,0
70.56,61450,33.21,0.157,0.546,0,11,1518,0,0,0
25.37,20813,78.08,0.332,0.626,0,11,180,1,0,0
131.56,17264,75.17,0.285,0.59,0,13,4463,1,1,0
96.23,10547,37.66,0.119,0.576,0,4,70,1,1,0
5.54,63046,31.46,0.149,0.954,0,13,1548,1,0,0
11.89,24334,9.11,0.074,0.662,1,4,2583,0,0,0
4.46,46580,2.39,0.056,0.854,0,7,374,0,1,0
20.91,55889,2.44,0.126,0.813,0,14,2186,0,0,0
10.29,37804,33.32,0.167,0.814,0,10,646,1,0,0
14.13,41399,0.72,0.239,0.561,0,14,1084,0,0,0
64.87,83966,42.38,0.142,0.887,0,9,812,1,0,0
6.66,58229,11.41,0.284,0.689,0,5,2564,1,1,0
30.08,24873,5.33,0.26,0.932,1,11,222,1,0,0
29.93,81501,13.09,0.374,0.642,2,14,2678,1,0,0
21.43,6513,10.4,0.314,0.256,3,9,512,1,1,1
30.1,27432,8.04,0.358,0.862,0,6,608,0,1,0
4.55,72936,4.77,0.356,0.445,1,9,1949,0,0,0
14.19,32891,33.47,0.293,0.562,0,9,136,0,1,0
93.17,49399,53.15,0.2,0.706,0,11,1478,1,0,0
10.41,26061,22.02,0.251,0.701,0,8,513,0,0,0
102.85,34173,18.55,0.65,0.672,0,12,839,1,0,0
8.8,83049,35.15,0.185,0.591,0,6,456,1,0,0
7.99,43889,32.98,0.295,0.99,0,10,202,0,0,0
12.66,31856,0.16,0.113,0.784,0,10,125,1,0,0
66.9,55865,8.28,0.332,0.589,1,7,539,0,0,0
17.52,35295,67.21,0.262,0.578,0,9,938,0,0,0
35.74,81873,80.6,0.173,0.701,1,7,126,0,0,0
28.76,39277,17.85,0.114,0.743,0,9,802,0,1,0
25.96,43786,20.53,0.217,0.838,0,5,4539,1,1,0
75.14,70557,0.02,0.221,0.617,0,12,230,1,0,0
50.26,83838,27.89,0.131,0.586,2,11,1731,1,1,0
10.87,41298,5.97,0.384,0.672,1,10,982,1,0,0
21.75,31919,3.42,0.025,0.825,0,5,852,0,1,0
109.37,23847,9.08,0.024,0.908,0,11,1202,1,0,0
35.01,69233,27.33,0.033,0.818,0,7,313,1,0,0
8.12,36601,14.33,0.135,0.714,1,11,530,0,0,0
8.59,4450,10.73,0.139,0.677,1,5,194,1,0,0
55.26,16629,32.44,0.396,0.861,1,6,285,0,0,0
47.56,54947,42.01,0.302,0.546,0,6,53,0,0,0
12.97,80633,50.85,0.417,0.92,0,13,2749,1,0,0
49.31,58330,14.71,0.066,0.668,0,9,1514,1,1,0
97.47,72572,31.63,0.231,0.85,1,12,212,1,0,0
87.03,54455,54.12,0.247,0.516,0,12,658,1,0,0
97.85,8478,59.9,0.104,0.721,0,11,203,1,0,0
42.28,28883,16.94,0.28,0.501,0,11,391,1,1,0
23.52,11800,10.98,0.178,0.68,0,6,1183,0,0,0
19.65,62459,57.61,0.147,0.803,0,12,397,0,0,0
26.74,6839,7.58,0.33,0.729,0,10,664,1,0,0
13.45,41808,39.84,0.113,0.746,0,8,241,0,0,0
20.34,63469,59.83,0.19,0.597,0,7,653,1,0,0
75.2,334,33.65,0.072,0.694,0,6,280,1,0,0
7.48,82806,28.47,0.18,0.929,0,10,1031,1,0,0
7.9,28617,1.3,0.036,0.497,0,15,425,1,0,0
52.69,30369,5.69,0.2,1.0,0,9,676,1,1,0
20.49,17258,27.46,0.152,0.857,0,6,441,1,1,0
5.81,35334,38.45,0.071,0.785,0,5,337,1,1,0
25.81,11878,1.64,0.147,0.916,0,16,597,0,0,0
23.03,61926,0.48,0.072,0.858,0,7,1949,1,0,0
19.2,67309,9.33,0.269,0.602,0,8,462,1,0,0
46.93,3753,25.89,0.294,0.572,0,10,405,1,0,0
9.33,37274,17.94,0.034,0.67,1,9,466,1,0,0
27.4,1444,0.21,0.426,0.743,0,7,813,1,0,0
22.9,14646,4.11,0.123,1.0,0,9,284,1,1,0
27.95,6630,34.88,0.242,0.7,0,9,1757,1,0,0
6.78,57125,8.83,0.187,1.0,0,11,1338,1,1,0
17.85,66103,3.12,0.023,0.521,0,9,63,1,0,0
27.54,63579,1.31,0.137,0.785,0,9,180,1,0,0
41.8,37532,47.5,0.043,0.461,1,7,878,1,0,0
118.76,55788,15.95,0.317,0.294,0,11,456,1,0,0
51.66,32813,17.51,0.058,1.0,0,8,586,0,1,0
39.21,43812,1.58,0.198,0.897,0,7,546,0,0,0
74.98,19190,16.76,0.19,0.812,0,10,1153,0,0,0
21.26,75266,25.95,0.29,1.0,0,3,285,0,0,0
93.99,62797,3.28,0.043,0.956,0,9,994,0,0,0
66.38,19167,58.2,0.229,1.0,0,6,2256,1,0,0
18.98,23510,38.24,0.226,0.863,1,8,872,0,0,0
126.36,49912,40.47,0.135,0.987,0,7,516,0,0,0
38.77,66196,19.23,0.061,0.587,0,7,90,1,0,0
156.71,71786,10.16,0.489,0.582,0,6,87,0,0,0
34.55,49849,25.57,0.206,0.835,0,13,1116,1,1,0
17.3,73502,6.38,0.141,0.993,0,8,175,0,0,0
14.67,14833,3.68,0.146,0.741,0,7,354,0,0,0
20.4,74758,19.32,0.115,1.0,0,11,605,0,0,0
17.17,17208,16.28,0.136,0.152,0,4,30,0,0,0
74.97,66514,4.07,0.215,0.913,0,7,149,0,0,0
26.49,58647,18.9,0.096,0.999,0,8,615,1,0,0
7.45,11988,19.77,0.026,0.763,0,15,171,0,0,0
32.15,67260,51.3,0.195,0.837,2,9,886,1,0,0
29.98,59882,35.6,0.453,0.605,0,7,2744,1,0,0
18.64,71756,6.13,0.167,0.573,1,12,99,1,0,0
33.58,78789,42.58,0.155,0.991,0,6,361,1,0,0
26.17,67867,86.86,0.26,0.66,0,5,208,0,0,0
45.02,16031,31.52,0.153,1.0,0,5,1669,1,0,0
42.95,23372,38.66,0.077,0.602,0,8,1409,1,0,0
36.3,14817,7.75,0.25,0.439,0,11,80,1,0,0
9.59,24439,120.41,0.03,0.576,1,9,686,1,0,0
147.7,3217,4.85,0.447,0.662,1,11,536,1,0,0
7.81,41034,34.74,0.441,0.55,0,12,69,1,0,0
24.46,23599,12.57,0.225,0.761,0,15,172,1,0,0
11.3,29437,11.04,0.027,0.639,0,8,506,0,0,0
37.23,13888,8.39,0.278,0.993,0,10,405,0,0,0
30.29,13353,14.54,0.053,0.683,0,12,334,1,0,0
23.69,69765,39.12,0.146,0.66,0,8,103,1,0,0
91.31,23354,70.74,0.054,0.864,0,7,1924,1,0,0
65.81,52242,13.46,0.291,0.742,0,9,409,1,0,0
20.87,14187,26.37,0.135,0.482,1,10,578,1,0,0
51.59,11068,38.81,0.467,0.636,0,13,566,0,0,0
94.8,51183,2.63,0.305,0.53,1,11,71,0,0,0
65.44,44151,80.81,0.241,0.882,0,10,554,1,0,0
24.31,16257,5.94,0.076,1.0,0,11,625,1,0,0
7.6,68942,61.65,0.18,0.719,0,7,392,1,0,0
35.15,53142,107.82,0.175,0.861,0,10,1073,1,0,0
46.29,57874,2.65,0.135,0.725,0,13,2083,1,1,0
14.65,24416,55.81,0.074,0.747,1,14,170,1,0,0
27.61,45125,25.6,0.342,0.93,0,7,2090,1,0,0
25.37,8625,42.58,0.258,0.58,0,14,494,1,0,0
82.28,48530,2.89,0.163,0.601,0,5,64,1,0,0
119.47,34397,44.93,0.092,0.85,0,9,700,1,0,0
69.42,77461,24.59,0.049,0.744,0,12,636,1,0,0
25.32,81282,17.87,0.276,0.807,1,8,2357,1,0,0
67.91,22660,20.53,0.106,0.909,0,6,434,1,0,0
45.56,60637,34.11,0.079,0.582,0,9,364,1,0,0
25.54,73794,8.83,0.067,0.571,0,9,1183,1,0,0
144.59,74395,71.83,0.092,1.0,1,4,502,1,0,0
15.02,77696,9.19,0.339,0.835,0,6,2336,1,0,0
43.95,16533,52.41,0.139,0.967,0,9,3556,1,0,0
53.07,46508,0.3,0.064,1.0,0,9,132,1,0,0
21.54,29490,62.07,0.259,0.875,0,6,363,1,0,0
42.41,37478,47.69,0.203,0.258,1,8,53,1,0,0
57.77,21584,3.31,0.058,0.972,1,12,867,1,0,0
32.97,13929,33.38,0.1,0.545,0,8,704,1,0,0
39.57,14130,11.71,0.114,0.877,1,6,235,1,1,0
29.5,30457,16.34,0.131,0.586,0,9,420,1,0,0
51.32,1821,1.78,0.437,0.629,0,13,153,1,0,0
22.57,48615,5.97,0.239,0.901,1,8,175,1,1,0
21.13,41434,76.79,0.057,0.783,0,6,635,0,1,0
27.56,28200,13.53,0.233,0.729,0,10,1939,1,0,0
69.89,51692,0.66,0.205,0.474,0,7,649,1,0,0
6.7,10904,18.09,0.169,0.722,0,7,274,1,0,0
13.1,35386,131.0,0.102,1.0,0,7,1420,1,0,0
167.44,19233,10.12,0.11,0.94,0,7,1517,1,0,0
33.79,76966,3.81,0.136,0.567,2,10,1150,1,0,0
19.58,81222,25.79,0.414,0.794,0,6,330,1,1,0
51.21,15219,63.09,0.26,0.718,0,8,704,1,0,0
14.47,7893,49.0,0.331,0.715,1,9,251,1,0,0
5.04,55725,26.75,0.067,0.495,1,7,2332,1,0,0
36.01,80677,5.09,0.564,0.797,0,5,251,1,0,0
15.11,5598,38.35,0.033,0.722,0,9,286,0,0,0
29.4,26732,43.32,0.077,0.662,0,7,400,0,0,0
35.29,85408,47.35,0.096,0.967,0,9,1194,0,0,0
30.38,54644,12.94,0.233,0.501,0,5,924,0,0,0
6.91,12565,13.14,0.291,0.83,0,10,303,1,0,0
27.69,46270,4.22,0.219,0.806,0,9,243,0,0,0
38.69,43674,37.04,0.163,0.362,0,11,468,1,1,0
8.85,13332,33.41,0.28,0.975,1,11,133,1,1,0
8.04,31668,2.63,0.145,0.811,1,9,973,0,0,0
11.53,54946,0.51,0.07,0.643,0,8,959,1,0,0
160.24,57593,45.27,0.189,0.566,2,13,197,0,0,1
5.48,82478,0.44,0.076,0.963,1,14,386,1,0,0
52.66,28022,24.76,0.105,0.841,0,5,2179,1,0,0
37.1,5769,15.11,0.077,0.864,0,10,42,0,0,0
22.07,61038,37.56,0.274,0.803,0,10,2840,0,0,0
92.8,35099,30.82,0.179,0.745,2,8,921,1,1,1
14.34,78567,28.67,0.32,0.685,0,15,489,0,0,0
50.68,72360,23.86,0.135,0.75,0,11,262,1,0,0
74.1,50876,48.03,0.037,0.549,0,5,1120,1,0,0
11.88,50738,18.27,0.394,0.713,0,10,943,1,1,0
67.59,4836,32.58,0.346,0.901,0,7,1628,1,1,0
93.84,15801,146.21,0.38,0.961,4,6,119,1,1,1
26.96,35560,103.35,0.063,0.686,1,7,2133,1,0,0
15.03,22989,20.49,0.313,1.0,0,8,336,1,0,0
17.03,13453,35.01,0.142,0.766,0,8,328,1,0,0
116.55,17187,2.44,0.147,0.99,0,12,1322,1,0,0
31.27,19334,15.53,0.213,0.984,1,17,1517,1,0,0
78.56,77939,1.67,0.272,0.717,0,6,324,0,0,0
32.89,11370,3.24,0.425,0.758,1,8,905,0,0,0
18.88,1569,17.64,0.125,0.841,0,14,220,0,0,0
31.05,76977,74.77,0.473,0.375,1,10,112,1,1,1
152.36,30751,15.4,0.342,0.702,0,13,382,0,0,0
16.2,41257,17.14,0.035,0.466,0,8,1600,1,0,0
56.32,68768,4.35,0.091,0.777,0,6,1107,0,1,0
31.58,41741,11.39,0.2,0.859,1,11,66,0,1,0
8.5,37275,49.26,0.274,0.906,0,10,4566,1,1,0
8.35,41382,48.55,0.146,0.916,0,10,575,0,0,0
18.89,9309,16.86,0.303,0.914,0,8,150,0,0,0
35.8,4638,34.57,0.056,1.0,0,8,1018,1,0,0
54.75,63639,35.02,0.12,0.75,0,8,415,0,1,0
7.72,53123,1.13,0.07,0.889,0,13,620,1,0,0
45.7,7629,23.6,0.159,0.808,0,9,472,1,1,0
24.66,32520,40.81,0.269,0.578,0,12,162,1,0,0
27.18,56675,22.53,0.098,0.675,0,10,864,1,0,0
43.42,43845,19.5,0.204,0.726,0,6,613,1,0,0
109.61,57879,18.94,0.041,0.795,0,9,346,1,0,0
34.57,2265,17.73,0.4,0.735,1,9,490,0,0,0
9.16,36416,37.66,0.148,0.679,0,13,57,1,0,0
23.34,32144,25.71,0.016,1.0,0,4,2052,1,0,0
53.61,58467,6.07,0.447,0.714,0,13,1358,1,0,0
55.04,6572,14.2,0.234,0.914,0,12,42,1,0,0
46.19,65850,18.8,0.098,0.795,1,11,253,1,0,0
18.03,39001,13.57,0.158,0.772,1,10,1899,1,0,0
9.08,18870,6.78,0.233,0.767,0,6,575,1,0,0
43.45,21754,3.33,0.252,0.414,1,12,386,0,0,0
10.26,21739,3.12,0.294,0.491,1,8,1356,0,0,0
47.2,68153,8.78,0.144,1.0,0,7,68,0,0,0
47.21,49251,12.88,0.338,0.432,0,8,2163,0,0,0
18.65,58234,28.71,0.125,0.681,2,14,30,0,1,0
24.78,29669,104.85,0.169,0.638,1,8,4629,0,0,0
31.78,11724,56.91,0.307,0.858,0,9,2842,1,0,0
17.48,42381,144.15,0.432,0.687,4,8,1896,1,1,1
8.98,36811,42.01,0.178,1.0,0,6,580,0,0,0
26.28,24820,22.66,0.138,0.986,0,5,234,1,1,0
28.56,85372,7.28,0.363,1.0,0,10,2487,0,0,0
80.55,22689,15.96,0.191,0.959,0,8,168,1,0,0
14.5,11454,3.84,0.242,0.425,0,4,514,0,0,0
63.74,59513,20.89,0.108,0.549,0,17,609,0,0,0
10.83,1013,0.58,0.204,0.519,1,10,1668,1,0,0
9.25,4389,5.25,0.252,0.257,0,10,704,1,0,0
21.31,245,31.15,0.37,0.811,0,10,794,0,0,0
12.77,45027,8.1,0.281,0.855,0,4,2553,1,0,0
9.14,58551,13.62,0.203,0.92,1,8,151,0,0,0
128.44,69056,44.6,0.227,0.323,0,12,295,1,0,0
18.89,26969,1.14,0.122,0.656,1,9,1322,1,0,0
172.27,75367,0.57,0.31,0.672,1,7,2376,0,0,0
12.23,85396,6.5,0.226,0.664,1,8,813,1,1,0
6.91,56735,28.84,0.248,0.547,0,8,1294,0,0,0
76.17,76376,6.73,0.055,0.827,0,10,718,1,0,0
15.16,36363,49.82,0.205,0.649,0,8,2000,1,0,0
30.3,80472,10.84,0.158,0.636,0,7,897,0,0,0
9.17,40601,8.33,0.226,0.602,1,7,224,0,0,0
26.3,82959,6.63,0.244,1.0,0,7,194,0,0,0
9.05,39117,21.33,0.102,0.601,0,13,180,1,0,0
25.56,79341,48.5,0.372,0.68,0,9,562,1,0,0
18.56,10913,13.02,0.203,0.505,0,10,914,0,0,0
77.16,31600,6.93,0.32,0.734,4,13,171,1,1,1
44.73,24471,13.66,0.163,0.806,1,9,896,1,0,0
32.88,60103,58.79,0.111,1.0,0,5,1575,1,0,0
38.89,9178,10.18,0.348,1.0,0,9,1338,0,0,0
24.85,17343,26.66,0.098,1.0,1,11,1465,1,0,0
19.14,2252,10.0,0.376,0.823,0,9,308,1,0,0
39.49,37020,28.08,0.13,0.455,0,7,741,1,1,0
24.8,21918,53.22,0.192,0.562,1,7,359,1,0,0
64.59,21310,11.0,0.774,0.866,1,12,759,0,1,1
37.27,65834,73.65,0.137,0.734,0,6,692,0,0,0
11.86,81938,23.0,0.211,0.652,0,9,2121,1,1,0
85.09,65079,92.1,0.386,0.833,0,8,213,0,0,0
22.21,61482,32.16,0.232,0.949,1,6,992,1,0,0
29.94,31023,26.45,0.103,0.762,1,8,1430,0,0,0
26.16,81185,44.27,0.222,0.741,0,13,110,0,0,0
45.7,32109,0.28,0.031,0.72,1,12,2981,1,0,0
35.56,49776,7.43,0.06,0.959,0,10,1821,1,0,0
26.05,17536,6.09,0.047,0.822,1,9,1717,0,0,0
44.11,66834,56.44,0.636,0.327,3,7,421,1,1,1
2.09,32000,69.43,0.124,0.645,0,6,131,1,0,0
73.27,82295,3.51,0.073,0.875,0,7,182,1,0,0
56.61,54359,7.62,0.142,0.909,1,10,1277,0,0,0
6.24,66918,10.21,0.157,0.614,1,9,864,0,0,0
57.02,71136,24.5,0.452,0.819,0,10,228,1,0,0
63.23,75035,36.47,0.341,0.836,0,12,972,1,1,0
42.5,46892,23.2,0.163,0.801,0,11,708,1,0,0
7.79,41442,34.55,0.483,0.827,0,8,2285,1,0,0
46.81,81127,12.86,0.262,0.649,1,9,634,0,0,0
60.69,70699,136.69,0.086,0.644,0,3,330,0,0,0
17.15,74646,4.66,0.136,0.924,0,12,166,1,1,0
38.59,55373,12.76,0.09,0.644,0,14,1324,1,0,0
20.44,51517,44.62,0.164,0.629,0,10,778,1,0,0
55.05,10382,7.08,0.264,0.619,0,7,83,1,0,0
21.1,40863,34.74,0.231,0.92,1,6,644,1,0,0
17.05,53763,11.32,0.211,0.916,2,9,1003,1,0,0
26.27,59391,4.89,0.351,0.953,1,13,1130,0,1,0
9.27,55165,12.91,0.102,0.691,0,7,190,1,0,0
24.27,5918,38.4,0.408,0.524,1,11,928,1,0,0
36.22,46906,2.97,0.123,0.64,1,8,271,0,0,0
54.38,67270,18.15,0.056,0.606,0,11,84,1,0,0
33.09,67072,33.81,0.191,0.599,0,6,2597,1,0,0
8.62,59716,34.82,0.203,0.676,0,13,3068,0,0,0
79.98,75277,12.34,0.081,0.653,0,10,236,0,0,0
85.54,66781,15.7,0.504,0.656,0,9,198,1,0,0
29.67,35301,48.58,0.192,0.82,0,11,318,0,1,0
14.86,50966,5.84,0.198,0.544,0,6,89,0,0,0
17.72,36294,122.63,0.379,0.719,0,14,276,1,0,0
23.04,74859,13.59,0.09,0.549,0,10,176,1,1,0
33.88,78193,8.06,0.159,0.7,1,10,1440,0,0,0
21.25,80501,0.07,0.055,0.63,0,7,275,0,0,0
13.64,27535,3.34,0.24,0.695,1,10,770,1,0,0
61.46,53640,35.32,0.284,0.788,1,7,383,0,0,0
33.31,65510,26.19,0.305,0.81,0,5,687,1,0,0
11.68,53366,7.08,0.405,0.457,0,12,926,1,0,0
34.23,15868,65.43,0.242,0.794,0,9,1847,1,1,0
30.86,18157,45.15,0.204,0.464,1,8,359,0,1,0
15.26,45409,7.84,0.129,1.0,1,7,981,0,0,0
70.53,43964,10.02,0.24,0.274,0,9,626,0,0,0
30.2,83500,5.11,0.182,0.729,0,6,1376,0,0,0
22.8,9862,25.72,0.356,0.511,1,6,1138,0,0,0
25.36,81208,30.19,0.366,0.715,0,10,574,1,0,0
38.67,8178,12.6,0.144,0.54,1,10,1028,1,0,0
25.59,1087,33.41,0.043,0.907,0,5,58,1,0,0
25.42,14593,119.39,0.221,0.729,0,9,438,0,0,0
63.61,56325,23.67,0.073,0.385,0,11,151,0,0,0
8.72,30012,26.19,0.129,0.744,0,5,678,1,0,0
9.96,3489,11.7,0.167,0.805,1,9,1309,1,0,0
50.48,78105,0.27,0.319,0.838,0,9,1507,0,0,0
187.29,73547,76.94,0.168,0.57,1,4,1337,0,0,0
54.66,64915,37.0,0.193,0.799,0,10,737,1,0,0
120.47,2489,29.73,0.394,0.713,0,9,207,0,0,0
19.15,39277,0.76,0.112,0.712,0,7,1506,1,0,0
16.29,47458,35.58,0.378,0.77,0,7,1123,1,0,0
39.06,44341,27.72,0.191,0.578,2,9,331,1,0,0
58.14,58780,21.04,0.116,0.558,0,5,488,1,0,0
9.49,49967,24.43,0.172,0.785,0,8,3076,1,0,0
22.86,46053,62.64,0.133,0.79,0,6,473,1,0,0
26.53,8030,0.17,0.065,0.623,0,9,71,1,0,0
15.75,57575,4.27,0.234,0.768,0,13,2163,1,0,0
17.29,40025,56.29,0.331,1.0,0,7,802,1,0,0
53.22,44615,0.21,0.275,1.0,0,9,3070,0,0,0
39.48,37252,58.49,0.239,0.698,1,9,202,1,0,0
51.35,34099,0.75,0.354,0.748,0,11,724,1,1,0
35.5,34048,37.78,0.179,0.689,0,7,1343,0,1,0
13.48,35189,55.39,0.068,0.676,0,11,379,1,0,0
38.03,11815,23.7,0.058,1.0,0,9,2443,0,0,0
12.66,83325,25.64,0.36,0.519,1,11,194,1,0,0
21.13,56755,1.3,0.323,0.602,2,9,561,0,0,0
11.83,42847,5.92,0.339,0.581,0,12,33,0,0,0
16.63,59526,57.43,0.161,0.894,0,9,342,0,0,0
29.15,8084,43.39,0.289,0.861,0,14,2889,1,0,0
18.8,8742,1.53,0.123,0.778,1,3,239,1,0,0
13.38,71663,41.91,0.385,0.763,0,6,155,0,0,0
67.37,29227,13.77,0.297,0.733,0,9,225,1,0,0
882.92,4074,128.44,0.363,0.41,2,8,563,0,0,1
17.77,54584,2.87,0.22,0.36,0,11,291,1,0,0
11.41,44326,12.71,0.113,0.786,0,13,629,1,0,0
6.06,5653,14.27,0.077,0.816,0,7,893,0,0,0
22.7,20636,27.68,0.173,0.664,2,13,2040,1,0,0
9.0,71469,26.79,0.131,0.889,0,8,2942,1,0,0
47.92,46531,19.9,0.012,0.508,0,7,433,1,0,0
27.76,24776,0.8,0.204,0.622,1,9,1644,1,0,0
94.32,23940,4.4,0.444,0.82,0,9,408,1,0,0
32.41,69431,4.37,0.174,0.654,1,9,1469,1,0,0
15.16,25922,54.67,0.379,0.98,0,8,417,0,1,0
6.03,69976,58.0,0.268,0.92,0,14,2107,0,0,0
51.69,67999,41.06,0.172,0.906,1,6,519,1,0,0
9.59,84064,4.81,0.068,0.859,0,7,5531,0,0,0
19.56,55249,45.84,0.056,0.849,1,10,65,1,0,0
103.47,74348,5.19,0.307,0.371,0,8,994,0,0,0
44.2,1777,20.22,0.199,0.662,0,6,1923,1,0,0
37.04,36648,33.09,0.098,0.614,0,11,1330,0,0,0
57.71,17516,1.32,0.098,0.353,0,8,1422,1,0,0
56.02,47626,22.78,0.356,0.573,0,5,132,1,1,0
96.04,17338,7.23,0.087,0.64,0,3,80,0,0,0
16.75,47198,17.22,0.167,0.836,1,11,2955,1,0,0
20.06,16515,12.11,0.105,0.808,0,8,996,1,0,0
12.96,604,29.01,0.127,0.682,0,6,462,0,0,0
26.41,83320,16.79,0.161,0.877,0,10,190,1,0,0
24.39,76994,8.98,0.045,0.731,0,9,623,1,0,0
6.66,45313,60.3,0.357,0.556,1,14,268,1,0,0
16.07,71983,79.89,0.178,0.71,0,11,1545,0,0,0
85.74,68084,40.48,0.038,0.48,0,9,1283,1,0,0
32.96,47683,21.73,0.207,0.974,0,13,2477,1,1,0
48.05,77611,53.94,0.047,0.804,0,8,1982,1,0,0
24.62,63677,23.01,0.209,0.883,0,5,488,1,0,0
5.99,22143,4.03,0.152,0.686,0,10,724,1,0,0
24.46,34653,0.44,0.131,0.828,0,10,811,1,0,0
62.39,65874,32.36,0.445,0.685,0,8,567,0,0,0
10.5,26642,34.91,0.113,0.791,1,15,969,1,1,0
49.29,71339,65.03,0.292,0.783,0,7,104,0,0,0
6.95,6558,43.47,0.211,0.499,1,8,1062,1,0,0
27.55,63549,25.51,0.12,0.749,1,11,72,1,0,0
41.91,66446,5.28,0.012,0.638,1,8,3077,0,1,0
21.12,13010,22.54,0.435,0.813,0,8,922,1,0,0
195.97,20654,14.26,0.182,0.956,0,10,975,0,0,0
18.27,5500,6.6,0.306,1.0,1,10,443,0,1,0
17.07,28662,40.13,0.091,1.0,0,8,176,0,0,0
64.63,37382,142.82,0.412,0.411,3,6,258,1,1,1
14.82,73960,24.88,0.087,0.885,0,7,257,1,0,0
8.56,31460,23.59,0.205,1.0,0,9,1121,1,1,0
11.27,41784,9.05,0.152,0.994,0,15,1425,1,0,0
49.72,57468,14.02,0.347,0.64,0,8,219,1,0,0
21.24,77384,3.1,0.115,0.75,0,5,4141,1,1,0
105.81,33465,0.65,0.116,0.748,0,5,810,1,0,0
19.05,82981,0.33,0.328,0.801,0,9,659,1,0,0
47.87,61439,4.79,0.084,1.0,0,12,145,0,0,0
40.8,42966,50.43,0.048,0.939,0,9,336,1,1,0
18.82,1611,18.49,0.167,0.626,0,7,639,1,0,0
13.42,24716,3.11,0.388,0.879,0,6,1294,0,0,0
6.78,36960,58.98,0.046,0.857,1,8,428,1,0,0
42.2,36431,21.03,0.08,1.0,0,9,1454,1,0,0
70.71,11519,0.71,0.397,0.861,2,10,2239,0,0,0
7.6,66913,35.96,0.41,0.687,1,10,319,0,0,0
20.16,61384,16.03,0.201,0.967,0,7,966,0,0,0
15.9,14313,19.03,0.094,1.0,0,8,247,0,0,0
42.14,23539,23.75,0.123,0.699,0,5,179,0,0,0
20.84,23002,2.48,0.061,0.57,1,10,892,0,0,0
78.13,75278,73.79,0.11,0.744,1,17,519,1,0,0
19.94,79714,7.37,0.301,0.891,1,7,526,0,0,0
10.08,60189,24.31,0.187,0.628,0,15,420,0,0,0
18.63,11631,48.37,0.309,0.852,0,9,3174,1,0,0
20.35,2312,10.08,0.076,0.69,0,9,443,0,0,0
41.3,65314,24.69,0.189,0.404,0,10,2378,1,0,0
20.11,74032,112.47,0.224,0.66,1,12,174,1,0,0
38.55,65119,47.73,0.134,0.74,0,14,385,0,0,0
14.41,70415,37.77,0.31,1.0,0,6,1006,1,0,0
21.42,83231,14.46,0.314,0.59,0,11,176,0,0,0
14.47,76568,15.0,0.041,0.668,0,9,173,1,0,0
13.77,61476,16.62,0.162,0.743,0,10,2121,1,1,0
75.18,40610,29.31,0.359,0.838,0,9,347,0,1,0
15.3,73863,3.9,0.22,0.741,0,11,180,1,0,0
20.53,6631,49.34,0.165,0.955,0,5,208,0,0,0
62.53,52464,0.46,0.129,0.493,0,10,779,1,0,0
49.4,52003,4.66,0.095,1.0,0,7,402,1,1,0
100.78,31349,16.44,0.105,0.766,0,14,1042,0,0,0
39.89,19416,7.26,0.296,0.658,1,5,304,1,1,0
